productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extCardType,extClass,extTalent,extIntellect,extLife,extCost,extPitchValue,extCardSubType,extPower,extDefenseValue,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extFlavorText
641658,"Tuffnut, Bumbling Hulkster (Marvel)",Tuffnut Bumbling Hulkster Marvel,https://tcgplayer-cdn.tcgplayer.com/product/641658_200w.jpg,62,24371,https://cpt.tcgcsv.com/bH87,2025-07-08T12:18:19.1,1,Marvel,SUP001,Hero,Brute,Revered,3,40,,,,,,,,,,,,
641659,"Pleiades, Superstar (Marvel)",Pleiades Superstar Marvel,https://tcgplayer-cdn.tcgplayer.com/product/641659_200w.jpg,62,24371,https://cpt.tcgcsv.com/cH87,2025-07-08T12:20:29.767,1,Marvel,SUP009,Hero,Guardian,Revered,4,40,,,,,,,,,,,,
641660,"Kayo, Underhanded Cheat (Marvel)",Kayo Underhanded Cheat Marvel,https://tcgplayer-cdn.tcgplayer.com/product/641660_200w.jpg,62,24371,https://cpt.tcgcsv.com/dH87,2025-07-08T12:22:22.807,1,Marvel,SUP063,Hero,Brute,Reviled,4,40,,,,,,,,,,,,
641661,"Lyath Goldmane, Vile Savant (Marvel)",Lyath Goldmane Vile Savant Marvel,https://tcgplayer-cdn.tcgplayer.com/product/641661_200w.jpg,62,24371,https://cpt.tcgcsv.com/fH87,2025-07-08T12:23:59.173,1,Marvel,SUP071,Hero,Guardian,Reviled,5,40,,,,,,,,,,,,
641664,Numbskull Charm,Numbskull Charm,https://tcgplayer-cdn.tcgplayer.com/product/641664_200w.jpg,62,24371,https://cpt.tcgcsv.com/jH87,2025-07-08T12:48:12.703,1,Super Rare,SUP007,Instant,Brute,Revered,,,0,2,,,,,,,,,,
641665,Thespian Charm,Thespian Charm,https://tcgplayer-cdn.tcgplayer.com/product/641665_200w.jpg,62,24371,https://cpt.tcgcsv.com/kH87,2025-07-08T12:49:14.983,1,Super Rare,SUP013,Instant,Guardian,Revered,,,0,2,,,,,,,,,,
641666,Cheater's Charm,Cheaters Charm,https://tcgplayer-cdn.tcgplayer.com/product/641666_200w.jpg,62,24371,https://cpt.tcgcsv.com/lH87,2025-07-08T12:50:44.367,1,Super Rare,SUP068,Instant,Brute,Reviled,,,0,2,,,,,,,,,,
641669,Liar's Charm,Liars Charm,https://tcgplayer-cdn.tcgplayer.com/product/641669_200w.jpg,62,24371,https://cpt.tcgcsv.com/pH87,2025-07-08T12:51:38.82,1,Super Rare,SUP076,Instant,Guardian,Reviled,,,0,2,,,,,,,,,,
641672,Crowd Goes Wild,Crowd Goes Wild,https://tcgplayer-cdn.tcgplayer.com/product/641672_200w.jpg,62,24371,https://cpt.tcgcsv.com/sH87,2025-07-08T12:53:18.133,1,Majestic,SUP019,Action,,Revered,,,3,2,Attack,6,3,,,,,,,
641680,Comeback Kid (Red),Comeback Kid Red,https://tcgplayer-cdn.tcgplayer.com/product/641680_200w.jpg,62,24371,https://cpt.tcgcsv.com/DH87,2025-07-08T13:07:57.12,1,Rare,SUP027,Action,,Revered,,,3,1,Attack,7,3,,,,,,,
641683,Comeback Kid (Yellow),Comeback Kid Yellow Rare,https://tcgplayer-cdn.tcgplayer.com/product/641683_200w.jpg,62,24371,https://cpt.tcgcsv.com/HH87,2025-07-08T13:08:51.68,1,Rare,SUP028,Action,,Revered,,,3,2,Attack,6,3,,,,,,,
641684,Comeback Kid (Blue),Comeback Kid Blue,https://tcgplayer-cdn.tcgplayer.com/product/641684_200w.jpg,62,24371,https://cpt.tcgcsv.com/JH87,2025-07-08T13:09:41.96,1,Rare,SUP029,Action,,Revered,,,3,3,Attack,5,3,,,,,,,
641685,Dig In (Red),Dig In Red,https://tcgplayer-cdn.tcgplayer.com/product/641685_200w.jpg,62,24371,https://cpt.tcgcsv.com/KH87,2025-07-08T13:12:04.46,1,Common,SUP036,Action,,Revered,,,3,1,Attack,7,3,,,,,,,
641687,Dig In (Yellow),Dig In Yellow,https://tcgplayer-cdn.tcgplayer.com/product/641687_200w.jpg,62,24371,https://cpt.tcgcsv.com/MH87,2025-07-08T13:16:02.46,1,Common,SUP037,Action,,Revered,,,3,2,Attack,6,3,,,,,,,
641693,Dig In (Blue),Dig In Blue,https://tcgplayer-cdn.tcgplayer.com/product/641693_200w.jpg,62,24371,https://cpt.tcgcsv.com/TH87,2025-07-30T13:59:54.573,1,Common,SUP038,Action,,Revered,,,3,3,Attack,5,3,,,,,,,
641701,Bully Tactics,Bully Tactics,https://tcgplayer-cdn.tcgplayer.com/product/641701_200w.jpg,62,24371,https://cpt.tcgcsv.com/2J87,2025-07-08T13:39:29.957,1,Majestic,SUP081,Action,,Reviled,,,0,1,Attack,3,3,,,,,,,
641703,Mocking Blow (Red),Mocking Blow Red,https://tcgplayer-cdn.tcgplayer.com/product/641703_200w.jpg,62,24371,https://cpt.tcgcsv.com/5J87,2025-07-08T13:46:25.48,1,Rare,SUP090,Action,,Reviled,,,0,1,Attack,1,3,,,,,,,
641704,Mocking Blow (Yellow),Mocking Blow Yellow,https://tcgplayer-cdn.tcgplayer.com/product/641704_200w.jpg,62,24371,https://cpt.tcgcsv.com/6J87,2025-07-08T13:47:13.067,1,Rare,SUP091,Action,,Reviled,,,0,2,Attack,1,3,,,,,,,
641705,Mocking Blow (Blue),Mocking Blow Blue,https://tcgplayer-cdn.tcgplayer.com/product/641705_200w.jpg,62,24371,https://cpt.tcgcsv.com/7J87,2025-07-08T13:49:37.003,1,Rare,SUP092,Action,,Reviled,,,0,3,Attack,1,3,,,,,,,
641706,Bask in Your Own Greatness (Red),Bask in Your Own Greatness Red,https://tcgplayer-cdn.tcgplayer.com/product/641706_200w.jpg,62,24371,https://cpt.tcgcsv.com/8J87,2025-07-08T13:55:44.977,1,Rare,SUP098,Action,,Reviled,,,0,1,Attack,4,2,,,,,,,
641708,Bask in Your Own Greatness (Yellow),Bask in Your Own Greatness Yellow,https://tcgplayer-cdn.tcgplayer.com/product/641708_200w.jpg,62,24371,https://cpt.tcgcsv.com/bJ87,2025-07-08T13:56:11.663,1,Rare,SUP099,Action,,Reviled,,,0,2,Attack,3,2,,,,,,,
641709,Bask in Your Own Greatness (Blue),Bask in Your Own Greatness Blue,https://tcgplayer-cdn.tcgplayer.com/product/641709_200w.jpg,62,24371,https://cpt.tcgcsv.com/cJ87,2025-07-08T13:57:51.54,1,Rare,SUP100,Action,,Reviled,,,0,3,Attack,2,2,,,,,,,
641710,Super Slam Booster Box,Super Slam Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/641710_200w.jpg,62,24371,https://cpt.tcgcsv.com/dJ87,2025-07-08T14:29:21.003,1,,,,,,,,,,,,,114.25,116.29,153.79,114.86,,Normal,
645186,Uplifting Performance,Uplifting Performance,https://tcgplayer-cdn.tcgplayer.com/product/645186_200w.jpg,62,24371,https://cpt.tcgcsv.com/L5b7,2025-07-21T18:36:20.533,1,Rare,SUP016,Action,Guardian,Revered,,,3,3,Attack,5,3,,,,,,,
645187,Outside Interference,Outside Interference,https://tcgplayer-cdn.tcgplayer.com/product/645187_200w.jpg,62,24371,https://cpt.tcgcsv.com/M5b7,2025-07-21T18:39:23.583,1,Majestic,SUP066,Action,Brute,Reviled,,,3,3,Attack,6,0,,,,,,,
645188,Outside Interference (Extended Art),Outside Interference Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/645188_200w.jpg,62,24371,https://cpt.tcgcsv.com/N5b7,2025-07-22T13:37:05.993,1,Majestic,SUP066,,,,,,3,3,,6,0,,,,,,,
645191,Offensive Behavior,Offensive Behavior,https://tcgplayer-cdn.tcgplayer.com/product/645191_200w.jpg,62,24371,https://cpt.tcgcsv.com/R5b7,2025-07-21T19:01:35.757,1,Rare,SUP070,Action,Brute,Reviled,,,0,3,Attack,2,3,,,,,,,
645194,Spew Obscenities,Spew Obscenities,https://tcgplayer-cdn.tcgplayer.com/product/645194_200w.jpg,62,24371,https://cpt.tcgcsv.com/V5b7,2025-07-21T19:06:28.68,1,Rare,SUP078,Action,Guardian,Reviled,,,0,2,Attack,3,3,,,,,,,
645197,In the Palm of Your Hand,In the Palm of Your Hand,https://tcgplayer-cdn.tcgplayer.com/product/645197_200w.jpg,62,24371,https://cpt.tcgcsv.com/Z5b7,2025-07-21T19:09:39.453,1,Majestic,SUP171,Instant,Guardian,,,,2,1,Aura,,3,,,,,,,
645198,Overcrowded,Overcrowded,https://tcgplayer-cdn.tcgplayer.com/product/645198_200w.jpg,62,24371,https://cpt.tcgcsv.com/-5b7,2025-07-21T19:22:21.45,1,Majestic,SUP216,Action,Generic,,,,0,3,Attack,1,2,,,,,,,
646867,Old Leather and Vim,Old Leather and Vim,https://tcgplayer-cdn.tcgplayer.com/product/646867_200w.jpg,62,24371,https://cpt.tcgcsv.com/mMb7,2025-07-30T14:02:17.893,1,Rare,SUP008,Action,Brute,Revered,,,2,1,Attack,6,3,,,,,,,
647443,Super Slam Booster Box Case,Super Slam Booster Box Case,https://tcgplayer-cdn.tcgplayer.com/product/647443_200w.jpg,62,24371,https://cpt.tcgcsv.com/T-b7,2025-08-21T13:33:57.207,1,,,,,,,,,,,,,424.5,449.49,459.96,453.4,,Normal,
649648,Super Slam Prerelease Kit,Super Slam Prerelease Kit,https://tcgplayer-cdn.tcgplayer.com/product/649648_200w.jpg,62,24371,https://cpt.tcgcsv.com/-Sc7,2025-08-15T19:39:33.827,1,,,,,,,,,,,,,54.95,54.95,54.95,,,Normal,
651040,Hunted or Hunter?,Hunted or Hunter,https://tcgplayer-cdn.tcgplayer.com/product/651040_200w.jpg,62,24371,https://cpt.tcgcsv.com/Qqd7,2025-09-15T15:02:34.527,0,Majestic,SUP245,Defense Reaction,Assassin,,,,3,3,,,4,,,,,,,
651044,Golden Galea,Golden Galea,https://tcgplayer-cdn.tcgplayer.com/product/651044_200w.jpg,62,24371,https://cpt.tcgcsv.com/Vqd7,2025-09-08T13:48:04.347,1,Majestic,SUP247,Equipment,Warrior,,,,,,Head,,2,,,,,,,
651045,Golden Galea (Marvel),Golden Galea Marvel,https://tcgplayer-cdn.tcgplayer.com/product/651045_200w.jpg,62,24371,https://cpt.tcgcsv.com/Wqd7,2025-09-08T13:48:20.527,1,Marvel,SUP247,Equipment,Warrior,,,,,,Head,,2,,,,,,,
651046,Golden Heart Plate,Golden Heart Plate,https://tcgplayer-cdn.tcgplayer.com/product/651046_200w.jpg,62,24371,https://cpt.tcgcsv.com/Xqd7,2025-09-08T13:48:33.977,1,Majestic,SUP248,Equipment,Warrior,,,,,,Chest,,2,,,,,,,
651047,Golden Heart Plate (Marvel),Golden Heart Plate Marvel,https://tcgplayer-cdn.tcgplayer.com/product/651047_200w.jpg,62,24371,https://cpt.tcgcsv.com/Zqd7,2025-09-08T13:48:49.337,1,Marvel,SUP248,Equipment,Warrior,,,,,,Chest,,2,,,,,,,
651048,Golden Gauntlets,Golden Gauntlets,https://tcgplayer-cdn.tcgplayer.com/product/651048_200w.jpg,62,24371,https://cpt.tcgcsv.com/-qd7,2025-09-08T13:48:57.177,1,Majestic,SUP249,Equipment,Warrior,,,,,,Arms,,2,,,,,,,
