productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extCardSubType,extClass,extDefenseValue,extCost,extPitchValue,extPower,extIntellect,extLife,extFlavorText
271057,Zero to Sixty (Red),Zero to Sixty Red,https://tcgplayer-cdn.tcgplayer.com/product/271057_200w.jpg,62,3053,https://cpt.tcgcsv.com/9rb3,2022-05-06T10:36:27.41,1,0.1,0.25,1.53,0.18,,Normal,Common,1HP211,Action,Attack,Mechanologist,3,0,1,4,,,
271058,Zero to Sixty (Yellow),Zero to Sixty Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271058_200w.jpg,62,3053,https://cpt.tcgcsv.com/brb3,2022-05-06T10:36:30.433,1,0.15,0.25,17.75,0.21,,Normal,Common,1HP212,Action,Attack,Mechanologist,3,0,2,3,,,
271059,Reduce to Runechant (Blue),Reduce to Runechant Blue,https://tcgplayer-cdn.tcgplayer.com/product/271059_200w.jpg,62,3053,https://cpt.tcgcsv.com/crb3,2022-05-06T10:13:45.553,1,0.05,0.25,1.43,0.05,,Normal,Rare,1HP275,Defense Reaction,,Runeblade,2,1,3,,,,
271060,Eirina's Prayer (Red),Eirinas Prayer Red,https://tcgplayer-cdn.tcgplayer.com/product/271060_200w.jpg,62,3053,https://cpt.tcgcsv.com/drb3,2025-03-13T18:24:05.027,1,0.09,0.25,1.47,0.2,,Normal,Rare,1HP384,Instant,,Generic,,1,1,,,,
271061,Torrent of Tempo (Red),Torrent of Tempo Red,https://tcgplayer-cdn.tcgplayer.com/product/271061_200w.jpg,62,3053,https://cpt.tcgcsv.com/frb3,2025-03-13T19:18:38.143,1,0.07,0.2,1.45,0.16,,Normal,Common,1HP128,Action,Attack,Ninja,3,1,1,5,,,
271062,Zero to Sixty (Blue),Zero to Sixty Blue,https://tcgplayer-cdn.tcgplayer.com/product/271062_200w.jpg,62,3053,https://cpt.tcgcsv.com/grb3,2022-05-06T10:36:24.557,1,0.15,0.25,17.75,0.21,,Normal,Common,1HP213,Action,Attack,Mechanologist,3,0,3,2,,,
271063,Eirina's Prayer (Yellow),Eirinas Prayer Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271063_200w.jpg,62,3053,https://cpt.tcgcsv.com/hrb3,2025-03-13T18:24:11.273,1,0.05,0.21,1.43,0.05,,Normal,Rare,1HP385,Instant,,Generic,,1,2,,,,
271064,Mauvrion Skies (Red),Mauvrion Skies Red,https://tcgplayer-cdn.tcgplayer.com/product/271064_200w.jpg,62,3053,https://cpt.tcgcsv.com/jrb3,2025-03-13T19:20:28.563,1,0.15,0.47,3.41,0.38,,Normal,Rare,1HP276,Action,,Runeblade,2,0,1,,,,
271065,Torrent of Tempo (Yellow),Torrent of Tempo Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271065_200w.jpg,62,3053,https://cpt.tcgcsv.com/krb3,2025-03-13T19:18:50.963,1,0.05,0.18,1.06,,,Normal,Common,1HP129,Action,Attack,Ninja,3,1,2,4,,,
271066,Mauvrion Skies (Yellow),Mauvrion Skies Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271066_200w.jpg,62,3053,https://cpt.tcgcsv.com/lrb3,2025-03-13T19:20:33.907,1,0.1,0.36,1.0,0.36,,Normal,Rare,1HP277,Action,,Runeblade,2,0,2,,,,
271067,Torrent of Tempo (Blue),Torrent of Tempo Blue,https://tcgplayer-cdn.tcgplayer.com/product/271067_200w.jpg,62,3053,https://cpt.tcgcsv.com/mrb3,2025-03-13T19:18:59.403,1,0.05,0.15,1.04,,,Normal,Common,1HP130,Action,Attack,Ninja,3,1,3,3,,,
271068,Eirina's Prayer (Blue),Eirinas Prayer Blue,https://tcgplayer-cdn.tcgplayer.com/product/271068_200w.jpg,62,3053,https://cpt.tcgcsv.com/nrb3,2025-03-13T18:23:51.49,1,0.05,0.19,1.43,0.05,,Normal,Rare,1HP386,Instant,,Generic,,1,3,,,,
271069,Mauvrion Skies (Blue),Mauvrion Skies Blue,https://tcgplayer-cdn.tcgplayer.com/product/271069_200w.jpg,62,3053,https://cpt.tcgcsv.com/prb3,2025-03-13T19:20:38.87,1,0.4,0.55,1.84,0.55,,Normal,Rare,1HP278,Action,,Runeblade,2,0,3,,,,
271070,Whelming Gustwave (Red),Whelming Gustwave Red,https://tcgplayer-cdn.tcgplayer.com/product/271070_200w.jpg,62,3053,https://cpt.tcgcsv.com/qrb3,2022-05-06T10:35:06.433,1,0.05,0.2,1.03,0.14,,Normal,Common,1HP131,Action,Attack,Ninja,3,0,1,3,,,
271071,Zipper Hit (Yellow),Zipper Hit Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271071_200w.jpg,62,3053,https://cpt.tcgcsv.com/rrb3,2022-05-06T10:36:41.367,1,0.1,0.27,17.75,0.29,,Normal,Common,1HP215,Action,Attack,Mechanologist,3,1,2,4,,,"<em>""Yes! Yes! Off you go, my tiny zipperwings! Take your gases to the masses!"" - Maxwell</em>"
271072,Oath of the Arknight (Red),Oath of the Arknight Red,https://tcgplayer-cdn.tcgplayer.com/product/271072_200w.jpg,62,3053,https://cpt.tcgcsv.com/srb3,2022-05-06T10:06:38.637,1,0.07,0.25,1.45,0.11,,Normal,Rare,1HP279,Action,,Runeblade,3,2,1,,,,
271073,Whelming Gustwave (Yellow),Whelming Gustwave Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271073_200w.jpg,62,3053,https://cpt.tcgcsv.com/trb3,2022-05-06T10:35:06.59,1,0.05,0.2,1.43,0.11,,Normal,Common,1HP132,Action,Attack,Ninja,3,0,2,2,,,
271074,Oath of the Arknight (Yellow),Oath of the Arknight Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271074_200w.jpg,62,3053,https://cpt.tcgcsv.com/vrb3,2022-05-06T10:06:41.98,1,0.08,0.24,1.46,0.08,,Normal,Rare,1HP280,Action,,Runeblade,3,2,2,,,,
271075,Whelming Gustwave (Blue),Whelming Gustwave Blue,https://tcgplayer-cdn.tcgplayer.com/product/271075_200w.jpg,62,3053,https://cpt.tcgcsv.com/wrb3,2022-05-06T10:35:06.433,1,0.05,0.22,1.43,0.17,,Normal,Common,1HP133,Action,Attack,Ninja,3,0,3,1,,,
271076,Sigil of Solace (Red),Sigil of Solace Red,https://tcgplayer-cdn.tcgplayer.com/product/271076_200w.jpg,62,3053,https://cpt.tcgcsv.com/xrb3,2022-05-06T10:22:57.397,1,0.35,0.92,2.99,0.53,,Normal,Rare,1HP387,Instant,,Generic,,0,1,,,,
271077,Oath of the Arknight (Blue),Oath of the Arknight Blue,https://tcgplayer-cdn.tcgplayer.com/product/271077_200w.jpg,62,3053,https://cpt.tcgcsv.com/zrb3,2022-05-06T10:06:35.913,1,0.13,0.25,2.3,0.15,,Normal,Rare,1HP281,Action,,Runeblade,3,2,3,,,,
271078,Bittering Thorns,Bittering Thorns,https://tcgplayer-cdn.tcgplayer.com/product/271078_200w.jpg,62,3053,https://cpt.tcgcsv.com/Brb3,2025-03-13T19:21:37.533,1,0.05,0.17,1.43,0.07,,Normal,Common,1HP134,Action,Attack,Ninja,3,1,2,5,,,
271079,Zipper Hit (Blue),Zipper Hit Blue,https://tcgplayer-cdn.tcgplayer.com/product/271079_200w.jpg,62,3053,https://cpt.tcgcsv.com/Crb3,2022-05-06T10:36:33.81,1,0.14,0.25,1.58,0.25,,Normal,Common,1HP216,Action,Attack,Mechanologist,3,1,3,3,,,"<em>""Yes! Yes! Off you go, my tiny zipperwings! Take your gases to the masses!"" - Maxwell</em>"
271080,Sigil of Solace (Yellow),Sigil of Solace Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271080_200w.jpg,62,3053,https://cpt.tcgcsv.com/Drb3,2022-05-06T10:22:57.35,1,0.06,0.25,4.24,0.08,,Normal,Rare,1HP388,Instant,,Generic,,0,2,,,,
271081,Salt the Wound,Salt the Wound,https://tcgplayer-cdn.tcgplayer.com/product/271081_200w.jpg,62,3053,https://cpt.tcgcsv.com/Frb3,2025-03-13T19:22:46.93,1,0.1,0.3,1.53,0.28,,Normal,Common,1HP135,Action,Attack,Ninja,3,0,2,2,,,
271082,Amplify the Arknight (Red),Amplify the Arknight Red,https://tcgplayer-cdn.tcgplayer.com/product/271082_200w.jpg,62,3053,https://cpt.tcgcsv.com/Grb3,2025-03-03T22:13:14.117,1,0.05,0.2,1.43,0.1,,Normal,Common,1HP282,,,,3,3,1,6,,,"<em>As he is forced to rise once again and defend his long-forsaken tomb, he longs for the sweet release of death's embrace</em>"
